Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
AI6262   DEL   Delhi (Indira Gandhi)               IDR   Indore (Devi Ahilya Bai Holkar)     07:45  10:37  2h 52m
SG8223   DEL   Delhi (Indira Gandhi)               IDR   Indore (Devi Ahilya Bai Holkar)     20:00  23:23  3h 23m
AI6882   DEL   Delhi (Indira Gandhi)               IDR   Indore (Devi Ahilya Bai Holkar)     20:45  23:51  3h 6m
6E1578   DEL   Delhi (Indira Gandhi)               IDR   Indore (Devi Ahilya Bai Holkar)     22:45  00:08  1h 23m
6E5569   DEL   Delhi (Indira Gandhi)               IXB   Siliguri (Bagdogra)                 05:45  06:41  0h 56m
AI9404   DEL   Delhi (Indira Gandhi)               IXB   Siliguri (Bagdogra)                 10:00  11:52  1h 52m
6E5692   DEL   Delhi (Indira Gandhi)               IXB   Siliguri (Bagdogra)                 10:30  13:48  3h 18m
6E8124   DEL   Delhi (Indira Gandhi)               LKO   Lucknow (Chaudhary Charan Singh)    11:45  15:24  3h 39m
AI532    DEL   Delhi (Indira Gandhi)               LKO   Lucknow (Chaudhary Charan Singh)    14:15  15:24  1h 9m
UK5126   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     13:00  14:21  1h 21m
6E7404   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     15:30  16:35  1h 5m
AI2086   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     22:00  00:42  2h 42m
6E772    DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     23:00  01:13  2h 13m
AI1140   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         10:00  13:41  3h 41m
6E3731   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         12:15  14:03  1h 48m
SG2099   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         12:30  15:56  3h 26m
AI5775   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         18:00  19:32  1h 32m
6E5900   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           05:45  09:13  3h 28m
SG755    DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           07:45  09:53  2h 8m
6E3172   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           14:45  16:41  1h 56m
UK6679   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           16:30  17:29  0h 59m
UK2510   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      07:30  10:16  2h 46m
6E125    DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      07:45  09:24  1h 39m
6E8383   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      08:15  11:52  3h 37m
UK2727   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      18:45  21:43  2h 58m
6E6146   BLR   Bangalore (Kempegowda)              MAA   Chennai                             05:15  08:13  2h 58m
SG4750   BLR   Bangalore (Kempegowda)              IMF   Imphal                              05:15  09:15  4h 0m
AI6192   BLR   Bangalore (Kempegowda)              MAA   Chennai                             06:00  08:13  2h 13m
G82952   BLR   Bangalore (Kempegowda)              STV   Surat                               06:15  08:41  2h 26m
SG4596   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     06:30  08:17  1h 47m
UK8516   BLR   Bangalore (Kempegowda)              IMF   Imphal                              07:00  09:34  2h 34m
UK8195   BLR   Bangalore (Kempegowda)              STV   Surat                               07:30  10:16  2h 46m
G8659    BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     08:30  10:59  2h 29m
AI3346   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              08:45  10:13  1h 28m
UK9126   BLR   Bangalore (Kempegowda)              MAA   Chennai                             08:45  11:38  2h 53m
UK2425   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  09:00  10:21  1h 21m
AI9823   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          09:15  12:24  3h 9m
UK1266   BLR   Bangalore (Kempegowda)              PNQ   Pune                                09:15  12:06  2h 51m
AI6278   BLR   Bangalore (Kempegowda)              MAA   Chennai                             09:45  12:04  2h 19m
AI8162   BLR   Bangalore (Kempegowda)              STV   Surat                               09:45  12:06  2h 21m
6E1274   BLR   Bangalore (Kempegowda)              CNN   Kannur                              10:00  12:07  2h 7m
UK6672   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          10:00  12:45  2h 45m
AI2398   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          11:00  13:34  2h 34m
SG6448   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           11:15  13:03  1h 48m
6E7369   BLR   Bangalore (Kempegowda)              CNN   Kannur                              11:30  13:50  2h 20m
6E286    BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  12:00  15:23  3h 23m
6E2026   BLR   Bangalore (Kempegowda)              MAA   Chennai                             13:00  15:31  2h 31m
G83061   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             13:00  15:09  2h 9m
AI279    BLR   Bangalore (Kempegowda)              IXM   Madurai                             14:00  15:19  1h 19m
AI8502   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  14:15  18:09  3h 54m
6E2052   BLR   Bangalore (Kempegowda)              MAA   Chennai                             14:30  17:22  2h 52m
UK2887   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       14:30  16:45  2h 15m
AI2484   BLR   Bangalore (Kempegowda)              CNN   Kannur                              14:45  15:35  0h 50m
UK124    BLR   Bangalore (Kempegowda)              IMF   Imphal                              15:00  16:43  1h 43m
AI9296   BLR   Bangalore (Kempegowda)              IXM   Madurai                             15:15  18:16  3h 1m
6E1790   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              15:30  16:39  1h 9m
SG2257   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             16:30  19:12  2h 42m
SG8203   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          17:00  20:36  3h 36m
6E1161   BLR   Bangalore (Kempegowda)              IXM   Madurai                             17:15  21:01  3h 46m
6E1204   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             17:45  18:58  1h 13m
6E999    BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          19:00  20:14  1h 14m
6E2295   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           19:15  21:27  2h 12m
6E3177   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  19:45  23:29  3h 44m
G87442   BLR   Bangalore (Kempegowda)              MAA   Chennai                             20:00  21:59  1h 59m
G82434   BLR   Bangalore (Kempegowda)              MAA   Chennai                             20:15  22:18  2h 3m
6E3736   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           20:45  00:06  3h 21m
6E1645   BLR   Bangalore (Kempegowda)              STV   Surat                               21:00  21:57  0h 57m
6E3558   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       21:15  23:03  1h 48m
6E6586   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           21:30  23:34  2h 4m
UK489    BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     22:30  00:30  2h 0m
UK4613   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          22:45  00:40  1h 55m
6E5387   BLR   Bangalore (Kempegowda)              PNQ   Pune                                23:00  01:19  2h 19m
6E5647   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   10:45  11:47  1h 2m
AI309    BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   10:45  12:35  1h 50m
SG1857   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   15:15  16:43  1h 28m
UK1842   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   20:00  23:31  3h 31m
6E2137   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    05:45  08:22  2h 37m
6E8829   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    09:30  10:42  1h 12m
UK6980   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    13:15  15:26  2h 11m
UK3244   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    20:00  22:24  2h 24m
SG1275   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          05:30  08:35  3h 5m
6E2379   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          07:45  09:29  1h 44m
6E3905   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          19:30  21:24  1h 54m
SG5084   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        06:00  07:42  1h 42m
UK9763   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        08:00  10:54  2h 54m
G89775   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        11:00  13:07  2h 7m
AI8777   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        18:45  21:06  2h 21m
UK6734   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        21:30  00:23  2h 53m
UK8268   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   11:30  13:09  1h 39m
AI4325   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   12:00  14:26  2h 26m
SG2607   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   12:15  13:45  1h 30m
AI2822   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   15:30  18:06  2h 36m
6E4550   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      12:00  15:59  3h 59m
SG5618   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      16:15  18:11  1h 56m
UK371    BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      17:00  18:30  1h 30m
AI8982   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               06:30  09:06  2h 36m
6E7512   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               06:45  08:15  1h 30m
G8516    BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               16:00  17:35  1h 35m
G88477   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               22:15  23:48  1h 33m
SG3514   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   11:45  13:05  1h 20m
G81043   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   16:15  18:13  1h 58m
AI393    BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       07:45  10:20  2h 35m
SG9236   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       15:00  15:50  0h 50m
UK5626   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       21:00  00:46  3h 46m
6E1219   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            08:00  10:31  2h 31m
AI7315   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            08:15  10:23  2h 8m
SG7402   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            15:30  18:23  2h 53m
AI6812   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            17:00  18:43  1h 43m
UK9738   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            17:45  19:52  2h 7m
6E4467   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            19:30  22:17  2h 47m
UK8455   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            22:00  00:19  2h 19m
6E957    BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            22:45  00:51  2h 6m
UK5042   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     05:00  07:38  2h 38m
SG4164   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     05:15  07:07  1h 52m
G85220   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     12:15  13:21  1h 6m
SG1317   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     18:45  20:26  1h 41m
SG2758   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 06:15  08:49  2h 34m
SG5769   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 09:00  12:13  3h 13m
SG6840   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 18:45  19:32  0h 47m
AI3791   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    10:00  11:12  1h 12m
G88306   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    11:00  12:10  1h 10m
UK2878   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    14:30  17:21  2h 51m
UK4903   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    15:00  16:51  1h 51m
6E1713   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     10:00  11:24  1h 24m
G84486   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     14:30  17:29  2h 59m
G87772   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     19:00  21:25  2h 25m
SG531    BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     22:30  23:21  0h 51m
G8791    BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         05:00  07:27  2h 27m
6E626    BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         05:15  08:13  2h 58m
6E753    BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         05:15  06:30  1h 15m
SG9291   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           06:30  08:25  1h 55m
6E3495   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           07:45  09:14  1h 29m
AI5238   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           13:00  16:34  3h 34m
SG4828   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           21:00  23:10  2h 10m
G87922   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      11:45  14:31  2h 46m
AI6382   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      19:00  21:35  2h 35m
6E3286   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               05:15  06:04  0h 49m
UK9187   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              05:15  08:44  3h 29m
AI8298   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          05:45  06:52  1h 7m
6E6624   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              06:00  09:44  3h 44m
G89299   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                06:15  07:15  1h 0m
SG4372   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              06:15  08:24  2h 9m
AI8702   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             06:30  08:27  1h 57m
SG9569   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               06:30  08:35  2h 5m
G85616   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             07:00  10:50  3h 50m
AI9604   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             07:15  08:57  1h 42m
AI2605   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     07:30  09:34  2h 4m
AI2463   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          07:45  09:23  1h 38m
6E9233   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       08:15  09:27  1h 12m
AI9249   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           08:15  09:58  1h 43m
G85576   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          08:30  09:37  1h 7m
UK7657   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              08:45  12:14  3h 29m
UK9814   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       09:00  10:31  1h 31m
SG4383   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  09:15  10:20  1h 5m
6E7214   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                09:30  12:35  3h 5m
G88169   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          09:45  12:04  2h 19m
6E3687   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              10:15  12:56  2h 41m
SG7623   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               10:15  13:01  2h 46m
G8945    CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              10:45  13:06  2h 21m
SG6446   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  11:45  14:35  2h 50m
6E4129   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  12:00  14:23  2h 23m
6E3075   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             12:45  15:34  2h 49m
6E4253   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              12:45  14:18  1h 33m
AI8394   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             13:45  15:55  2h 10m
G86439   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             14:30  17:26  2h 56m
UK316    CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     14:45  17:13  2h 28m
SG1510   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          15:00  15:45  0h 45m
6E2485   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     15:30  19:29  3h 59m
UK1128   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             16:00  19:26  3h 26m
6E6374   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                17:15  18:20  1h 5m
G84895   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             17:15  21:10  3h 55m
AI4136   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             17:30  20:25  2h 55m
6E7197   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              18:30  19:28  0h 58m
UK9398   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     18:45  21:20  2h 35m
AI6059   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          19:00  20:45  1h 45m
SG4725   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             20:00  22:20  2h 20m
AI599    CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               20:15  22:26  2h 11m
6E1709   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          20:30  00:17  3h 47m
G82706   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           20:45  22:43  1h 58m
6E2651   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           21:00  23:46  2h 46m
UK4144   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             21:00  23:34  2h 34m
6E2675   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          21:45  22:59  1h 14m
6E5793   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             21:45  23:41  1h 56m
AI9891   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       22:00  23:14  1h 14m
G89657   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  22:15  23:48  1h 33m
6E8121   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   07:00  07:50  0h 50m
G85653   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   12:00  13:57  1h 57m
G89975   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   14:30  15:26  0h 56m
SG8515   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   20:00  21:47  1h 47m
AI1596   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    12:30  14:40  2h 10m
6E7720   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    18:45  19:59  1h 14m
UK1150   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          05:00  08:21  3h 21m
UK3232   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          10:45  14:33  3h 48m
UK2715   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          11:15  12:30  1h 15m
6E7411   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              07:00  08:34  1h 34m
AI7184   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              07:15  08:48  1h 33m
AI216    CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              09:45  12:37  2h 52m
6E5248   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              13:00  15:19  2h 19m
UK844    CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              15:45  18:33  2h 48m
6E1438   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              17:15  20:07  2h 52m
AI1660   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              18:15  20:48  2h 33m
AI5590   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        05:45  08:05  2h 20m
6E9917   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        07:15  09:16  2h 1m
UK8435   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        07:30  09:58  2h 28m
6E9694   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        19:45  21:32  1h 47m
G86220   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        21:00  23:10  2h 10m
SG9493   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        21:00  22:31  1h 31m
6E7499   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        22:15  00:12  1h 57m
UK9618   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      08:30  10:46  2h 16m
6E1849   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      10:45  12:04  1h 19m
UK2101   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      13:15  15:44  2h 29m
SG6006   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      16:00  17:32  1h 32m
6E718    CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               05:30  07:07  1h 37m
AI8819   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               07:30  09:28  1h 58m
6E5486   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               08:45  11:03  2h 18m
6E183    CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               10:45  12:22  1h 37m
UK867    CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   07:15  09:40  2h 25m
6E7936   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   09:15  13:01  3h 46m
6E346    CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       14:00  17:48  3h 48m
AI2290   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       23:00  00:16  1h 16m
6E9459   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            06:45  09:41  2h 56m
6E1549   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            07:45  10:26  2h 41m
AI6809   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            08:00  10:36  2h 36m
6E5640   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            08:45  10:54  2h 9m
6E7144   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            09:30  12:02  2h 32m
SG7864   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            10:30  12:13  1h 43m
AI343    CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            18:15  19:55  1h 40m
UK330    CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     07:00  09:06  2h 6m
UK8464   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     12:00  13:31  1h 31m
G85864   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     16:30  20:01  3h 31m
AI5340   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 09:00  10:37  1h 37m
G84638   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 10:00  12:57  2h 57m
6E4844   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 15:30  18:50  3h 20m
G89260   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 18:30  20:23  1h 53m
UK2110   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    07:15  08:04  0h 49m
AI6202   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    17:45  19:48  2h 3m
UK4536   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     08:00  10:33  2h 33m
UK9971   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     09:15  10:30  1h 15m
