Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
AI4429   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     21:00  23:01  2h 1m
6E1230   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     22:15  01:42  3h 27m
G82331   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         08:30  10:48  2h 18m
SG9134   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         11:15  13:47  2h 32m
AI1947   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         15:30  16:38  1h 8m
6E8424   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         18:15  20:23  2h 8m
6E310    DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           06:30  07:28  0h 58m
SG1339   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           07:45  09:44  1h 59m
UK4799   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           17:45  19:27  1h 42m
UK3814   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           20:00  21:25  1h 25m
6E2223   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      09:15  12:22  3h 7m
AI9124   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      14:15  18:13  3h 58m
AI374    DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      17:15  20:35  3h 20m
G8754    BLR   Bangalore (Kempegowda)              IXM   Madurai                             05:00  07:04  2h 4m
6E3316   BLR   Bangalore (Kempegowda)              MAA   Chennai                             05:45  08:08  2h 23m
UK2020   BLR   Bangalore (Kempegowda)              MAA   Chennai                             06:30  09:27  2h 57m
G89388   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             07:00  10:29  3h 29m
G83492   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     07:15  09:33  2h 18m
SG1803   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              07:15  10:08  2h 53m
G88960   BLR   Bangalore (Kempegowda)              MAA   Chennai                             07:45  10:10  2h 25m
6E6106   BLR   Bangalore (Kempegowda)              STV   Surat                               08:15  11:12  2h 57m
AI2936   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              09:00  10:28  1h 28m
UK7323   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          09:30  11:18  1h 48m
G85139   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  09:45  10:34  0h 49m
6E1315   BLR   Bangalore (Kempegowda)              CNN   Kannur                              10:15  11:29  1h 14m
G82331   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           10:15  11:08  0h 53m
6E7724   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  10:45  14:18  3h 33m
G81262   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          11:15  14:20  3h 5m
6E2612   BLR   Bangalore (Kempegowda)              PNQ   Pune                                11:30  14:26  2h 56m
G82318   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  11:30  14:18  2h 48m
6E2853   BLR   Bangalore (Kempegowda)              MAA   Chennai                             12:00  13:35  1h 35m
G88074   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             12:15  15:52  3h 37m
6E5304   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  12:30  13:20  0h 50m
AI1996   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     12:30  13:30  1h 0m
6E1892   BLR   Bangalore (Kempegowda)              IMF   Imphal                              12:45  15:58  3h 13m
G89873   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       13:00  16:12  3h 12m
AI7859   BLR   Bangalore (Kempegowda)              IMF   Imphal                              13:15  16:06  2h 51m
AI3924   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          14:00  16:20  2h 20m
G8296    BLR   Bangalore (Kempegowda)              IXE   Mangalore                           14:00  15:57  1h 57m
6E3988   BLR   Bangalore (Kempegowda)              MAA   Chennai                             14:30  16:58  2h 28m
UK4633   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           14:30  17:10  2h 40m
SG9304   BLR   Bangalore (Kempegowda)              PNQ   Pune                                15:00  18:37  3h 37m
G8510    BLR   Bangalore (Kempegowda)              JAI   Jaipur                              16:00  17:25  1h 25m
AI6063   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       16:15  19:43  3h 28m
6E3210   BLR   Bangalore (Kempegowda)              IXM   Madurai                             17:00  20:08  3h 8m
G82851   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       17:15  19:16  2h 1m
AI1329   BLR   Bangalore (Kempegowda)              STV   Surat                               17:30  19:32  2h 2m
6E5217   BLR   Bangalore (Kempegowda)              MAA   Chennai                             18:00  19:48  1h 48m
6E969    BLR   Bangalore (Kempegowda)              CNN   Kannur                              19:30  22:29  2h 59m
6E115    BLR   Bangalore (Kempegowda)              IXE   Mangalore                           19:45  20:57  1h 12m
UK5794   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             20:00  21:21  1h 21m
6E2796   BLR   Bangalore (Kempegowda)              IXM   Madurai                             20:15  22:53  2h 38m
UK8981   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          20:15  21:34  1h 19m
6E9908   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       20:45  22:17  1h 32m
G83964   BLR   Bangalore (Kempegowda)              IMF   Imphal                              22:00  01:55  3h 55m
G82469   BLR   Bangalore (Kempegowda)              IXM   Madurai                             22:15  23:52  1h 37m
UK6205   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          22:15  23:59  1h 44m
6E2850   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   16:00  18:29  2h 29m
AI6861   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   16:00  19:31  3h 31m
UK6391   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   21:45  00:51  3h 6m
6E6968   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   22:15  01:14  2h 59m
6E3803   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    11:30  12:50  1h 20m
G88023   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    19:00  20:42  1h 42m
6E8305   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    20:45  23:52  3h 7m
SG4067   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          13:00  14:33  1h 33m
G85820   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          16:30  20:12  3h 42m
UK8975   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        06:45  09:22  2h 37m
AI1482   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        07:00  08:46  1h 46m
SG7431   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        10:00  12:06  2h 6m
6E6004   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        13:15  15:20  2h 5m
SG8331   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        17:30  19:56  2h 26m
UK8343   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        18:00  19:54  1h 54m
G84557   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   05:45  07:41  1h 56m
AI1741   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   10:15  12:54  2h 39m
UK9859   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   16:45  19:25  2h 40m
G88996   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   18:45  21:41  2h 56m
AI7145   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   20:15  22:01  1h 46m
SG1698   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   22:45  00:52  2h 7m
SG5768   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   22:45  01:37  2h 52m
UK9811   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   22:45  01:26  2h 41m
G87383   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      16:30  18:11  1h 41m
6E8407   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      17:00  20:52  3h 52m
6E8598   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      18:15  21:33  3h 18m
6E9888   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               06:15  08:32  2h 17m
AI4601   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               07:30  09:55  2h 25m
6E5240   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               12:15  14:33  2h 18m
6E5682   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               14:00  15:32  1h 32m
UK7655   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               18:45  20:38  1h 53m
SG5291   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               20:45  22:34  1h 49m
SG5902   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               21:15  00:09  2h 54m
AI5166   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               22:30  00:05  1h 35m
G83837   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   08:15  09:01  0h 46m
G81530   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   10:00  10:48  0h 48m
6E7883   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   14:00  17:15  3h 15m
6E1306   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   20:30  22:16  1h 46m
6E1310   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       08:15  09:18  1h 3m
6E5811   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       13:30  16:29  2h 59m
SG5443   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            06:30  09:04  2h 34m
UK2551   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            09:45  12:08  2h 23m
6E6945   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            15:45  18:27  2h 42m
AI2370   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            19:45  21:43  1h 58m
UK805    BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     15:30  19:07  3h 37m
6E3320   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     15:45  18:00  2h 15m
G89199   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 11:30  15:14  3h 44m
SG4740   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 17:30  19:18  1h 48m
UK8148   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 18:30  20:05  1h 35m
6E8336   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 21:00  22:46  1h 46m
AI3958   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    09:30  10:59  1h 29m
UK6507   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    14:30  16:42  2h 12m
6E6605   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    15:00  17:12  2h 12m
SG2918   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     05:15  06:20  1h 5m
AI5730   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     10:00  13:41  3h 41m
SG266    BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         08:15  11:12  2h 57m
UK5364   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         11:45  12:32  0h 47m
UK485    BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           05:30  07:43  2h 13m
6E6889   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           15:30  16:29  0h 59m
AI1520   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           17:15  18:30  1h 15m
AI1097   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      09:00  11:16  2h 16m
6E7850   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      12:45  15:07  2h 22m
AI6377   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           05:00  06:08  1h 8m
G85113   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              05:15  07:40  2h 25m
AI2615   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                05:45  08:59  3h 14m
UK5706   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  05:45  09:15  3h 30m
AI5406   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             06:15  08:27  2h 12m
SG7658   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           06:45  09:01  2h 16m
G87581   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       07:00  08:06  1h 6m
6E3958   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             08:00  09:09  1h 9m
AI5418   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          08:15  10:44  2h 29m
6E9033   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                09:30  10:51  1h 21m
G85927   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          09:30  10:15  0h 45m
SG3204   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  10:00  12:42  2h 42m
UK6165   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              10:30  13:35  3h 5m
6E8617   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             11:00  13:03  2h 3m
6E5583   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             11:15  13:38  2h 23m
AI8242   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             11:15  13:27  2h 12m
AI5369   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          11:45  15:24  3h 39m
AI7559   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               11:45  15:42  3h 57m
SG641    CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             12:15  15:13  2h 58m
AI2364   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             13:00  15:08  2h 8m
6E151    CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     13:30  15:18  1h 48m
AI7026   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             14:15  15:50  1h 35m
6E2798   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              14:45  17:14  2h 29m
6E9952   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             15:30  17:00  1h 30m
AI1610   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           15:30  19:25  3h 55m
6E1033   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       15:45  19:29  3h 44m
AI5001   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              16:00  18:13  2h 13m
SG5503   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               16:00  19:59  3h 59m
AI2778   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              16:15  19:10  2h 55m
SG4633   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          16:15  18:44  2h 29m
6E908    CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              17:45  18:53  1h 8m
G84767   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               18:15  21:23  3h 8m
AI1151   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           19:15  20:43  1h 28m
G89687   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     19:15  21:20  2h 5m
G81792   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             21:15  00:57  3h 42m
SG9959   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          21:15  22:03  0h 48m
AI8263   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              21:30  01:20  3h 50m
6E5739   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          21:45  00:48  3h 3m
UK7526   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              21:45  00:05  2h 20m
UK4559   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                22:30  01:36  3h 6m
UK392    CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             22:45  00:26  1h 41m
6E9343   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  23:00  00:06  1h 6m
AI3724   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   06:15  10:01  3h 46m
AI9460   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   13:30  16:24  2h 54m
6E3321   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   21:45  00:53  3h 8m
G84119   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   22:00  23:59  1h 59m
SG467    CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    17:15  18:59  1h 44m
G85777   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    20:15  22:38  2h 23m
AI2648   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          08:30  11:32  3h 2m
G85131   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          11:30  15:18  3h 48m
6E155    CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          21:00  22:54  1h 54m
UK5121   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              05:45  08:05  2h 20m
AI6813   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              06:15  09:02  2h 47m
SG2865   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              15:45  18:11  2h 26m
6E4912   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              17:15  20:14  2h 59m
SG323    CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              19:00  21:47  2h 47m
UK314    CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              22:00  00:04  2h 4m
AI548    CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        09:00  11:42  2h 42m
UK3544   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        13:15  15:26  2h 11m
6E5762   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        15:00  17:05  2h 5m
AI5382   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        22:30  00:31  2h 1m
SG9345   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        22:45  00:43  1h 58m
AI6783   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      20:30  22:53  2h 23m
SG8595   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      21:30  22:16  0h 46m
6E7153   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               06:15  07:51  1h 36m
AI3589   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               18:00  19:38  1h 38m
SG2247   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               19:15  21:28  2h 13m
UK130    CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               21:00  23:16  2h 16m
UK7616   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   19:00  20:43  1h 43m
SG1443   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   21:15  22:49  1h 34m
SG7053   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       13:45  17:35  3h 50m
SG8010   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       16:45  18:26  1h 41m
G85274   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       19:45  23:28  3h 43m
6E7397   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       23:00  02:02  3h 2m
UK9889   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            08:30  10:55  2h 25m
G87462   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            10:45  12:34  1h 49m
6E4262   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            17:45  20:08  2h 23m
UK8320   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            18:30  20:26  1h 56m
6E1097   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            21:15  22:57  1h 42m
6E1898   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     11:45  15:35  3h 50m
G83029   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     12:15  14:17  2h 2m
SG2204   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     19:45  23:28  3h 43m
SG5435   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     22:30  00:22  1h 52m
AI2210   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 22:00  23:39  1h 39m
6E5697   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 22:15  23:00  0h 45m
G82784   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    07:00  10:14  3h 14m
SG1203   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    11:45  13:21  1h 36m
6E4903   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    21:30  22:30  1h 0m
G85022   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     06:30  07:24  0h 54m
6E923    CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     07:30  10:17  2h 47m
6E5721   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     14:30  16:12  1h 42m
SG1279   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         09:45  13:05  3h 20m
UK1748   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         17:15  19:09  1h 54m
G84310   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         17:30  18:44  1h 14m
6E3093   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           11:45  15:38  3h 53m
UK3667   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           16:15  20:04  3h 49m
6E2061   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           21:15  22:39  1h 24m
AI1432   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           21:15  00:45  3h 30m
6E1724   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      18:30  20:09  1h 39m
AI9915   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      23:00  00:17  1h 17m
6E5176   HYD   Hyderabad (Rajiv Gandhi)            JAI   Jaipur                              05:00  07:49  2h 49m
UK6692   HYD   Hyderabad (Rajiv Gandhi)            IXE   Mangalore                           05:30  08:51  3h 21m
SG2217   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              06:00  08:04  2h 4m
AI1294   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          06:15  10:10  3h 55m
AI6854   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               06:30  07:34  1h 4m
SG6596   HYD   Hyderabad (Rajiv Gandhi)            IXM   Madurai                             06:30  07:38  1h 8m
AI4948   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          07:30  09:00  1h 30m
UK2535   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             07:30  10:13  2h 43m
6E3442   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                08:15  11:39  3h 24m
6E6717   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     08:15  10:39  2h 24m
SG142    HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              08:45  10:03  1h 18m
G8725    HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          09:45  13:10  3h 25m
6E4794   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             10:00  12:07  2h 7m
6E8015   HYD   Hyderabad (Rajiv Gandhi)            IXM   Madurai                             10:00  12:33  2h 33m
AI7561   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              10:45  13:44  2h 59m
AI6423   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       11:15  12:07  0h 52m
6E3633   HYD   Hyderabad (Rajiv Gandhi)            IXE   Mangalore                           11:45  15:20  3h 35m
SG1156   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             12:00  14:57  2h 57m
SG7576   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       12:00  13:45  1h 45m
6E8208   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  12:15  15:04  2h 49m
