Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
6E5626   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     08:00  10:54  2h 54m
6E9143   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     09:00  12:56  3h 56m
SG3303   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         16:45  19:19  2h 34m
6E7169   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         18:15  21:51  3h 36m
6E2988   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         20:45  22:47  2h 2m
6E252    DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           06:45  10:07  3h 22m
SG9046   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           18:30  20:53  2h 23m
SG1066   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      15:45  17:33  1h 48m
UK2002   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      21:30  01:15  3h 45m
6E4975   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       05:15  09:13  3h 58m
AI906    BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     05:15  07:09  1h 54m
SG3420   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          05:30  06:57  1h 27m
6E1591   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              05:45  09:08  3h 23m
SG8995   BLR   Bangalore (Kempegowda)              MAA   Chennai                             05:45  07:33  1h 48m
UK3162   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          05:45  09:39  3h 54m
6E1829   BLR   Bangalore (Kempegowda)              IMF   Imphal                              06:00  08:41  2h 41m
G86768   BLR   Bangalore (Kempegowda)              CNN   Kannur                              06:00  08:52  2h 52m
SG8135   BLR   Bangalore (Kempegowda)              CNN   Kannur                              06:15  09:33  3h 18m
6E1053   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              07:15  09:12  1h 57m
AI9339   BLR   Bangalore (Kempegowda)              CNN   Kannur                              07:45  11:12  3h 27m
G8275    BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       08:00  10:19  2h 19m
UK3003   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  08:00  11:31  3h 31m
6E5862   BLR   Bangalore (Kempegowda)              STV   Surat                               08:30  10:43  2h 13m
SG226    BLR   Bangalore (Kempegowda)              PNQ   Pune                                08:30  10:04  1h 34m
UK5123   BLR   Bangalore (Kempegowda)              IXM   Madurai                             08:45  11:43  2h 58m
AI2444   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          09:15  10:04  0h 49m
SG9553   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          10:30  12:14  1h 44m
6E6886   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  10:45  13:39  2h 54m
AI2967   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             10:45  14:28  3h 43m
SG7121   BLR   Bangalore (Kempegowda)              STV   Surat                               11:30  12:40  1h 10m
SG1062   BLR   Bangalore (Kempegowda)              STV   Surat                               12:00  14:27  2h 27m
SG2159   BLR   Bangalore (Kempegowda)              STV   Surat                               13:00  16:18  3h 18m
SG5669   BLR   Bangalore (Kempegowda)              MAA   Chennai                             13:00  15:41  2h 41m
6E6537   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             13:15  15:29  2h 14m
AI8939   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       13:15  16:27  3h 12m
G81806   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          13:15  16:01  2h 46m
6E774    BLR   Bangalore (Kempegowda)              IMF   Imphal                              15:45  17:21  1h 36m
SG8665   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     16:00  17:53  1h 53m
SG6252   BLR   Bangalore (Kempegowda)              IXM   Madurai                             16:15  19:11  2h 56m
UK2212   BLR   Bangalore (Kempegowda)              MAA   Chennai                             16:15  18:48  2h 33m
6E1777   BLR   Bangalore (Kempegowda)              PNQ   Pune                                17:00  18:23  1h 23m
6E3797   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              17:45  18:46  1h 1m
AI7413   BLR   Bangalore (Kempegowda)              MAA   Chennai                             19:15  21:43  2h 28m
6E2005   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          20:15  21:26  1h 11m
UK7466   BLR   Bangalore (Kempegowda)              MAA   Chennai                             20:15  22:53  2h 38m
AI5798   BLR   Bangalore (Kempegowda)              IXM   Madurai                             20:30  23:59  3h 29m
6E155    BLR   Bangalore (Kempegowda)              IMF   Imphal                              20:45  00:03  3h 18m
AI7842   BLR   Bangalore (Kempegowda)              IMF   Imphal                              20:45  00:19  3h 34m
6E7700   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       21:45  01:19  3h 34m
SG9994   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           22:00  23:28  1h 28m
UK5790   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           22:00  22:51  0h 51m
SG9383   BLR   Bangalore (Kempegowda)              MAA   Chennai                             22:15  00:48  2h 33m
G86942   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     22:45  01:00  2h 15m
G89510   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     22:45  01:35  2h 50m
6E3036   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   06:15  08:42  2h 27m
AI3347   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   16:30  18:23  1h 53m
6E4358   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    05:15  06:04  0h 49m
6E253    BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    06:30  08:02  1h 32m
UK8457   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    12:00  15:32  3h 32m
SG1879   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    22:00  01:26  3h 26m
SG8689   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          06:00  08:39  2h 39m
6E2705   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          08:45  10:49  2h 4m
6E7178   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          18:15  22:01  3h 46m
AI6423   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          20:00  21:03  1h 3m
AI1172   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        11:45  13:43  1h 58m
AI2184   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        12:00  14:52  2h 52m
AI7389   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        14:00  15:41  1h 41m
AI591    BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        16:30  18:25  1h 55m
6E4430   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        17:15  19:05  1h 50m
AI8227   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        17:15  19:30  2h 15m
G89273   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        20:45  23:43  2h 58m
AI2256   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        21:45  00:28  2h 43m
AI8786   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   05:15  07:12  1h 57m
G89443   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   11:15  13:26  2h 11m
UK6510   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   13:45  15:37  1h 52m
AI7953   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   18:15  21:11  2h 56m
UK642    BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   20:00  22:50  2h 50m
SG3133   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      14:00  16:14  2h 14m
UK5441   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      19:30  20:48  1h 18m
SG8652   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      20:45  00:07  3h 22m
G86695   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      21:15  22:01  0h 46m
AI6747   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               07:15  09:36  2h 21m
6E707    BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               11:15  13:29  2h 14m
SG4348   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               15:30  17:12  1h 42m
UK8763   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               19:15  21:23  2h 8m
AI481    BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   08:15  09:24  1h 9m
6E5659   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   11:15  13:31  2h 16m
6E3086   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   19:30  22:47  3h 17m
SG3187   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       08:00  11:25  3h 25m
SG4658   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       18:15  20:53  2h 38m
SG4491   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       22:00  23:49  1h 49m
UK433    BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       23:00  02:19  3h 19m
6E206    BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            06:30  09:29  2h 59m
UK9253   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            09:00  10:50  1h 50m
UK4606   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            10:45  12:30  1h 45m
AI3123   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            13:00  15:20  2h 20m
6E521    BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            13:45  16:22  2h 37m
6E5597   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            17:00  18:30  1h 30m
6E1618   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            20:00  21:57  1h 57m
SG7870   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            22:15  01:00  2h 45m
SG423    BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     10:30  14:15  3h 45m
AI3506   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     16:15  17:41  1h 26m
SG3101   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     18:45  20:48  2h 3m
G89553   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     22:15  23:48  1h 33m
UK5545   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 06:00  08:21  2h 21m
6E6317   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 06:30  10:07  3h 37m
SG3575   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 19:15  22:44  3h 29m
6E4652   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    07:15  09:26  2h 11m
G88127   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    13:30  16:29  2h 59m
G89618   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    14:15  16:48  2h 33m
UK1817   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    20:15  23:32  3h 17m
AI7811   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     07:00  09:08  2h 8m
6E9596   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     20:15  22:28  2h 13m
6E1513   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         05:45  09:24  3h 39m
6E8328   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         12:15  13:13  0h 58m
6E6583   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         12:45  14:36  1h 51m
G83713   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         17:45  21:45  4h 0m
UK8440   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           07:45  09:48  2h 3m
6E7920   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           18:15  19:23  1h 8m
6E2306   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      05:00  07:09  2h 9m
UK5127   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      11:15  12:33  1h 18m
G81338   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      14:15  16:29  2h 14m
AI4407   VNS   Varanasi (Lal Bahadur Shastri)      PNQ   Pune                                19:30  22:28  2h 58m
6E1679   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          06:00  07:12  1h 12m
UK8857   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     06:00  09:32  3h 32m
6E6731   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              07:15  09:53  2h 38m
6E5716   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               07:30  10:40  3h 10m
UK6468   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             07:45  09:56  2h 11m
SG3494   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           08:45  11:05  2h 20m
UK4051   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              09:15  12:54  3h 39m
AI9018   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  10:15  11:36  1h 21m
SG3142   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              10:30  12:15  1h 45m
SG8617   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             10:30  13:28  2h 58m
G81231   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  11:00  11:54  0h 54m
UK5944   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              11:15  12:28  1h 13m
AI4798   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  11:30  15:15  3h 45m
6E1388   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             12:45  15:27  2h 42m
G83707   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             12:45  15:24  2h 39m
UK819    CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             13:00  14:44  1h 44m
UK2692   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              13:45  17:20  3h 35m
6E1280   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       14:00  16:53  2h 53m
6E2670   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             14:00  16:54  2h 54m
6E3125   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             14:45  16:21  1h 36m
6E6437   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               14:45  16:18  1h 33m
G8271    CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              16:15  19:08  2h 53m
6E7396   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             16:45  18:50  2h 5m
AI4824   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             17:15  19:54  2h 39m
6E1199   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     18:00  20:13  2h 13m
SG8764   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              18:00  19:39  1h 39m
AI9529   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           18:30  21:06  2h 36m
6E3355   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          18:45  20:33  1h 48m
6E2979   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                19:15  22:46  3h 31m
AI6622   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             19:15  21:57  2h 42m
AI9688   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               19:15  20:23  1h 8m
G86888   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                19:30  22:10  2h 40m
6E362    CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     20:00  21:34  1h 34m
AI8230   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               20:45  22:55  2h 10m
AI8876   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          20:45  22:34  1h 49m
AI5635   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                21:30  22:53  1h 23m
6E4431   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          22:00  01:04  3h 4m
6E9853   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       22:45  00:43  1h 58m
UK275    CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   07:15  10:55  3h 40m
UK2159   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   08:30  10:09  1h 39m
6E5344   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   12:30  15:01  2h 31m
UK4882   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    06:00  07:17  1h 17m
6E6321   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    17:30  21:20  3h 50m
G88207   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    18:30  20:26  1h 56m
6E2831   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          18:30  20:23  1h 53m
AI2356   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          19:00  20:34  1h 34m
UK1174   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          21:30  23:07  1h 37m
UK4121   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              08:15  11:02  2h 47m
UK7732   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              10:45  12:40  1h 55m
UK4118   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              13:15  15:50  2h 35m
G89341   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              16:45  19:43  2h 58m
6E829    CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        05:30  07:15  1h 45m
6E6009   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        06:30  08:59  2h 29m
SG9906   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        08:30  10:00  1h 30m
AI2987   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        10:45  12:50  2h 5m
6E4335   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        12:00  13:35  1h 35m
UK4900   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        21:30  23:55  2h 25m
UK4752   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      09:30  11:18  1h 48m
SG4069   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      09:45  11:15  1h 30m
SG2668   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               05:00  06:53  1h 53m
6E6425   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               10:45  13:31  2h 46m
6E9091   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               13:15  15:45  2h 30m
6E9571   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               13:30  16:07  2h 37m
AI1549   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               14:30  16:37  2h 7m
SG3338   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               22:00  00:07  2h 7m
6E1798   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   12:30  16:29  3h 59m
SG5591   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   13:00  15:42  2h 42m
SG7659   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   19:15  21:28  2h 13m
UK9568   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   19:15  21:46  2h 31m
G89987   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       10:30  12:34  2h 4m
SG9261   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       13:30  14:45  1h 15m
6E1354   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       16:15  18:13  1h 58m
SG1399   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       17:15  20:34  3h 19m
UK3251   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            06:45  09:35  2h 50m
6E258    CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            12:30  15:09  2h 39m
6E4747   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            13:00  16:00  3h 0m
AI4412   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            15:00  17:50  2h 50m
AI7200   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            20:30  22:53  2h 23m
AI9076   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            21:15  23:57  2h 42m
SG2692   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     08:15  10:33  2h 18m
SG3411   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     09:00  10:33  1h 33m
6E9999   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     16:30  17:42  1h 12m
AI8946   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 07:15  09:38  2h 23m
UK4293   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 21:00  00:54  3h 54m
6E8099   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    05:00  08:29  3h 29m
SG1294   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    07:30  08:26  0h 56m
G82239   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    10:30  12:25  1h 55m
6E7825   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    12:00  13:46  1h 46m
6E814    CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     08:45  09:49  1h 4m
6E6512   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     09:45  11:49  2h 4m
AI1473   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     14:45  15:33  0h 48m
6E9186   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         07:15  08:02  0h 47m
SG2372   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         13:00  15:52  2h 52m
6E2892   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           08:45  10:56  2h 11m
6E7665   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           19:00  21:40  2h 40m
6E2148   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      13:00  16:21  3h 21m
SG6186   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      18:00  21:13  3h 13m
AI5202   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             05:45  07:59  2h 14m
AI5239   HYD   Hyderabad (Rajiv Gandhi)            IXC   Chandigarh                          05:45  08:36  2h 51m
AI3207   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              06:15  09:36  3h 21m
6E2410   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     06:30  10:16  3h 46m
6E5084   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                07:00  10:39  3h 39m
SG3020   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          07:15  10:39  3h 24m
AI241    HYD   Hyderabad (Rajiv Gandhi)            IXM   Madurai                             07:45  10:12  2h 27m
6E9505   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               08:00  10:11  2h 11m
SG9175   HYD   Hyderabad (Rajiv Gandhi)            IXE   Mangalore                           08:00  10:07  2h 7m
SG4169   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  09:00  10:00  1h 0m
AI7035   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             09:15  11:43  2h 28m
6E464    HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             10:00  12:52  2h 52m
SG6544   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     11:00  14:21  3h 21m
SG2795   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             12:45  15:26  2h 41m
6E7465   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              13:45  14:50  1h 5m
6E5429   HYD   Hyderabad (Rajiv Gandhi)            JAI   Jaipur                              14:15  17:02  2h 47m
AI6647   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  14:45  15:57  1h 12m
6E2841   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     15:45  16:52  1h 7m
