Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
SG2501   DEL   Delhi (Indira Gandhi)               NAG   Nagpur (Dr. Babasaheb Ambedkar)     13:00  15:20  2h 20m
6E2250   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         09:30  13:18  3h 48m
UK6061   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         21:45  23:25  1h 40m
6E5810   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           06:15  08:29  2h 14m
AI5642   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           18:30  22:09  3h 39m
AI2512   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           22:45  00:39  1h 54m
AI4671   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      06:15  09:29  3h 14m
AI1078   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      21:30  23:37  2h 7m
UK9404   BLR   Bangalore (Kempegowda)              IXM   Madurai                             05:00  07:05  2h 5m
6E4294   BLR   Bangalore (Kempegowda)              IMF   Imphal                              05:15  06:50  1h 35m
6E8575   BLR   Bangalore (Kempegowda)              STV   Surat                               05:45  09:13  3h 28m
6E9694   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       05:45  09:04  3h 19m
AI3611   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           05:45  07:35  1h 50m
UK5961   BLR   Bangalore (Kempegowda)              IXM   Madurai                             06:15  07:56  1h 41m
6E1053   BLR   Bangalore (Kempegowda)              MAA   Chennai                             06:30  09:00  2h 30m
G89151   BLR   Bangalore (Kempegowda)              PNQ   Pune                                06:45  09:04  2h 19m
AI3021   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  07:30  10:48  3h 18m
UK1099   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              07:30  09:08  1h 38m
G87383   BLR   Bangalore (Kempegowda)              MAA   Chennai                             07:45  10:08  2h 23m
6E3683   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     08:30  09:57  1h 27m
6E6530   BLR   Bangalore (Kempegowda)              CNN   Kannur                              09:00  10:36  1h 36m
6E3141   BLR   Bangalore (Kempegowda)              IMF   Imphal                              09:15  11:15  2h 0m
AI3938   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          09:30  12:02  2h 32m
6E9080   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          09:45  13:26  3h 41m
UK7335   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  09:45  12:39  2h 54m
AI2502   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           10:00  13:02  3h 2m
6E2394   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       10:15  12:20  2h 5m
AI5990   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     12:15  15:00  2h 45m
AI7636   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          12:30  16:28  3h 58m
SG4335   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  12:45  14:13  1h 28m
UK8520   BLR   Bangalore (Kempegowda)              PNQ   Pune                                13:15  14:09  0h 54m
6E8041   BLR   Bangalore (Kempegowda)              IXM   Madurai                             13:30  15:32  2h 2m
SG963    BLR   Bangalore (Kempegowda)              STV   Surat                               13:45  17:09  3h 24m
AI6536   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          14:00  14:51  0h 51m
6E7135   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  14:15  16:39  2h 24m
UK9436   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           14:15  15:49  1h 34m
AI380    BLR   Bangalore (Kempegowda)              IXM   Madurai                             15:00  16:10  1h 10m
6E1917   BLR   Bangalore (Kempegowda)              MAA   Chennai                             15:45  17:59  2h 14m
6E359    BLR   Bangalore (Kempegowda)              CNN   Kannur                              15:45  19:00  3h 15m
AI3319   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     15:45  16:34  0h 49m
6E9636   BLR   Bangalore (Kempegowda)              STV   Surat                               17:00  20:38  3h 38m
G84190   BLR   Bangalore (Kempegowda)              CNN   Kannur                              18:00  19:54  1h 54m
UK2905   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             18:15  21:21  3h 6m
SG1595   BLR   Bangalore (Kempegowda)              STV   Surat                               18:30  19:18  0h 48m
SG3726   BLR   Bangalore (Kempegowda)              CNN   Kannur                              19:45  22:54  3h 9m
6E502    BLR   Bangalore (Kempegowda)              MAA   Chennai                             20:00  22:11  2h 11m
SG106    BLR   Bangalore (Kempegowda)              MAA   Chennai                             20:30  22:11  1h 41m
6E3437   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             21:30  00:10  2h 40m
G89388   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          21:30  23:40  2h 10m
AI2526   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              22:30  23:45  1h 15m
SG7785   BLR   Bangalore (Kempegowda)              PNQ   Pune                                22:30  23:42  1h 12m
AI8970   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   10:45  13:02  2h 17m
6E4393   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   20:00  21:25  1h 25m
UK4698   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   20:15  22:52  2h 37m
G8231    BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   22:00  23:37  1h 37m
SG3439   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    06:00  07:20  1h 20m
UK9237   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    20:45  23:28  2h 43m
SG2548   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          10:45  13:31  2h 46m
SG4169   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          14:15  17:41  3h 26m
UK8671   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          17:15  20:37  3h 22m
SG7665   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          20:00  22:32  2h 32m
G84290   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        05:30  07:25  1h 55m
6E321    BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        06:45  08:30  1h 45m
6E2155   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        14:00  15:54  1h 54m
6E5157   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        15:45  18:44  2h 59m
6E1467   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        18:45  21:10  2h 25m
UK7158   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   06:45  09:31  2h 46m
AI1227   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   10:30  13:26  2h 56m
SG2766   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   11:30  13:00  1h 30m
G84031   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   20:15  23:07  2h 52m
6E5641   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   21:30  23:15  1h 45m
AI7165   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   23:00  00:51  1h 51m
AI4513   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      10:00  13:53  3h 53m
AI2799   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      14:45  18:01  3h 16m
6E9007   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               06:30  08:19  1h 49m
6E3128   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               07:15  08:53  1h 38m
AI2048   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               09:30  12:25  2h 55m
6E7335   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               11:45  13:33  1h 48m
SG735    BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               15:45  18:30  2h 45m
6E724    BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               17:00  19:42  2h 42m
6E1460   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               21:30  23:43  2h 13m
6E4924   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   14:30  16:36  2h 6m
AI500    BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   22:15  01:40  3h 25m
G85314   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       07:45  09:55  2h 10m
6E7659   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       11:30  14:34  3h 4m
SG5133   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       15:15  17:57  2h 42m
UK4256   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       21:00  21:56  0h 56m
UK1151   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            06:45  08:32  1h 47m
6E8032   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            09:00  11:15  2h 15m
AI7972   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            09:00  11:53  2h 53m
UK3678   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            11:45  13:25  1h 40m
UK3927   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            16:00  18:40  2h 40m
6E9771   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            21:15  23:16  2h 1m
SG3643   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     08:00  09:31  1h 31m
AI7478   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     12:30  14:53  2h 23m
SG9271   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     17:00  19:09  2h 9m
6E9474   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     18:00  20:21  2h 21m
G86121   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 06:45  09:29  2h 44m
6E8906   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 07:00  08:53  1h 53m
AI1297   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 10:45  13:13  2h 28m
SG1849   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    12:30  15:42  3h 12m
6E484    BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    15:15  18:17  3h 2m
6E9326   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     14:45  16:07  1h 22m
6E9572   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     16:45  18:51  2h 6m
SG5344   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         08:00  11:34  3h 34m
G82478   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         10:00  12:47  2h 47m
AI9980   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           05:15  07:05  1h 50m
6E4335   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           06:30  07:29  0h 59m
UK8842   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           21:00  00:00  3h 0m
SG4974   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      15:15  19:11  3h 56m
6E2194   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      18:15  20:07  1h 52m
6E9297   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      20:00  23:43  3h 43m
UK5589   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      20:15  21:47  1h 32m
AI6374   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           06:00  08:15  2h 15m
AI4310   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              08:00  09:39  1h 39m
SG4306   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          08:00  11:47  3h 47m
SG4279   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              08:30  10:24  1h 54m
G82646   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          09:00  11:36  2h 36m
6E5117   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              10:00  11:10  1h 10m
AI7579   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              10:00  13:00  3h 0m
6E1379   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       10:30  14:16  3h 46m
6E484    CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     10:45  12:48  2h 3m
6E6875   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               10:45  11:32  0h 47m
6E7544   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             10:45  14:03  3h 18m
G86696   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          11:45  14:09  2h 24m
UK8081   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  12:15  13:09  0h 54m
6E6161   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              12:45  13:42  0h 57m
6E214    CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          13:00  14:12  1h 12m
AI1739   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             13:00  15:30  2h 30m
G89423   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             13:15  16:02  2h 47m
6E152    CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             13:30  15:53  2h 23m
AI3954   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             13:30  16:27  2h 57m
UK3020   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              13:30  15:53  2h 23m
SG8282   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  14:00  18:00  4h 0m
SG8247   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              14:30  16:29  1h 59m
G86128   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                14:45  15:35  0h 50m
AI7490   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          15:30  18:31  3h 1m
6E1108   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           15:45  18:46  3h 1m
SG6904   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             16:15  19:35  3h 20m
UK7110   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     16:45  18:08  1h 23m
SG1079   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           17:00  18:45  1h 45m
UK6469   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             17:30  20:07  2h 37m
G82952   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             18:00  21:15  3h 15m
6E409    CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             18:30  21:04  2h 34m
6E5379   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               18:30  19:28  0h 58m
AI7009   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             18:30  20:58  2h 28m
UK9108   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              19:00  20:26  1h 26m
AI1975   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          19:30  23:14  3h 44m
6E1876   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                20:30  22:52  2h 22m
AI8317   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       21:00  23:56  2h 56m
G82678   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       21:00  22:53  1h 53m
UK3254   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              21:15  22:32  1h 17m
AI7312   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  22:30  23:41  1h 11m
AI2461   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   10:00  11:07  1h 7m
G84927   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   12:00  13:10  1h 10m
SG7806   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   14:45  16:58  2h 13m
UK1274   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   15:30  19:07  3h 37m
SG3119   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    12:30  14:57  2h 27m
6E9318   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    13:45  16:11  2h 26m
AI8552   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    16:30  20:05  3h 35m
SG6923   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          07:45  10:08  2h 23m
6E1925   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          10:15  12:45  2h 30m
SG5795   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              10:00  12:05  2h 5m
AI2962   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              11:15  13:02  1h 47m
SG6306   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              17:45  20:35  2h 50m
6E3269   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              23:00  01:36  2h 36m
AI2256   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        08:00  10:43  2h 43m
G84478   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        15:30  17:49  2h 19m
AI2934   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        17:15  19:57  2h 42m
6E2657   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        17:45  19:43  1h 58m
SG1922   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        18:15  20:54  2h 39m
G82770   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      12:15  13:51  1h 36m
SG1799   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      15:45  17:11  1h 26m
G82559   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      21:30  23:57  2h 27m
AI8682   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               08:30  10:03  1h 33m
SG5671   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               16:00  18:28  2h 28m
6E9535   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               16:30  19:09  2h 39m
AI3426   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               17:45  20:14  2h 29m
AI8176   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               20:00  22:01  2h 1m
SG2710   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   06:15  08:50  2h 35m
SG287    CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   09:30  12:01  2h 31m
AI2088   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   09:45  13:23  3h 38m
6E5616   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       11:15  14:33  3h 18m
6E1148   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       12:45  16:11  3h 26m
SG716    CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       16:30  17:38  1h 8m
AI6301   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            12:30  15:02  2h 32m
6E8488   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            17:15  19:32  2h 17m
SG744    CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            18:15  21:04  2h 49m
6E306    CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            21:00  23:24  2h 24m
UK725    CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            21:00  23:05  2h 5m
6E2977   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     14:30  17:56  3h 26m
6E4610   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     15:30  17:17  1h 47m
UK9180   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 08:15  11:31  3h 16m
AI7279   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 13:15  16:28  3h 13m
6E5312   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    05:30  06:35  1h 5m
6E3546   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    09:30  11:31  2h 1m
6E6953   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    09:45  12:16  2h 31m
UK185    CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    19:15  23:10  3h 55m
SG4824   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     16:45  17:55  1h 10m
AI5854   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     19:00  20:26  1h 26m
AI2213   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     22:15  00:40  2h 25m
UK107    CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         07:45  11:18  3h 33m
6E253    CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         16:00  18:11  2h 11m
AI5978   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           09:15  10:52  1h 37m
6E857    CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           11:15  12:42  1h 27m
6E7177   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           17:00  20:34  3h 34m
G8144    CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           18:45  20:52  2h 7m
6E902    CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      07:45  10:40  2h 55m
UK2756   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      14:00  16:24  2h 24m
SG7665   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      19:45  21:07  1h 22m
6E3682   HYD   Hyderabad (Rajiv Gandhi)            JAI   Jaipur                              05:00  08:00  3h 0m
6E7788   HYD   Hyderabad (Rajiv Gandhi)            IXM   Madurai                             06:00  06:57  0h 57m
AI6536   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             06:15  08:06  1h 51m
6E3785   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          06:30  07:49  1h 19m
SG928    HYD   Hyderabad (Rajiv Gandhi)            IXC   Chandigarh                          06:30  09:02  2h 32m
SG5381   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     06:45  08:54  2h 9m
6E2353   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  08:00  10:32  2h 32m
6E8622   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       08:00  10:04  2h 4m
SG5213   HYD   Hyderabad (Rajiv Gandhi)            IXE   Mangalore                           08:00  11:17  3h 17m
AI9511   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             08:15  10:09  1h 54m
6E1959   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              09:00  12:43  3h 43m
6E6743   HYD   Hyderabad (Rajiv Gandhi)            JAI   Jaipur                              09:00  11:06  2h 6m
G85459   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               11:15  14:18  3h 3m
6E7561   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                11:45  14:21  2h 36m
UK7243   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               11:45  13:35  1h 50m
6E5038   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                12:15  13:01  0h 46m
UK5105   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          12:45  16:21  3h 36m
UK7432   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             12:45  13:47  1h 2m
UK3805   HYD   Hyderabad (Rajiv Gandhi)            IXC   Chandigarh                          13:45  14:45  1h 0m
AI5038   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                14:45  17:57  3h 12m
AI8346   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               15:00  18:55  3h 55m
6E2696   HYD   Hyderabad (Rajiv Gandhi)            IXE   Mangalore                           15:15  16:27  1h 12m
AI6920   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              15:15  17:52  2h 37m
SG4025   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             16:15  19:57  3h 42m
SG6449   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              16:15  18:00  1h 45m
6E3591   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          16:30  17:58  1h 28m
6E5629   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       16:30  17:50  1h 20m
AI4091   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             16:30  18:37  2h 7m
AI4879   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       16:45  19:12  2h 27m
