Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
SG7688   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         07:45  11:41  3h 56m
AI5070   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         08:15  11:17  3h 2m
AI1392   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         16:45  19:36  2h 51m
AI4310   DEL   Delhi (Indira Gandhi)               PAT   Patna (Jay Prakash Narayan)         19:45  22:02  2h 17m
6E7399   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           06:15  08:06  1h 51m
SG526    DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           14:00  17:38  3h 38m
UK3888   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           15:45  18:32  2h 47m
AI8311   DEL   Delhi (Indira Gandhi)               SXR   Srinagar (Sheikhul Aalam)           22:15  00:47  2h 32m
SG5905   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      05:15  06:03  0h 48m
AI6672   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      19:00  21:52  2h 52m
AI8825   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      19:15  20:26  1h 11m
AI7842   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       05:15  06:35  1h 20m
6E7225   BLR   Bangalore (Kempegowda)              MAA   Chennai                             05:45  08:25  2h 40m
6E1795   BLR   Bangalore (Kempegowda)              MAA   Chennai                             06:30  09:06  2h 36m
6E1273   BLR   Bangalore (Kempegowda)              IXM   Madurai                             07:00  09:24  2h 24m
SG2615   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              07:15  09:14  1h 59m
UK4863   BLR   Bangalore (Kempegowda)              PNQ   Pune                                07:15  08:58  1h 43m
SG434    BLR   Bangalore (Kempegowda)              IXE   Mangalore                           08:00  11:37  3h 37m
6E4764   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       08:15  11:44  3h 29m
6E1195   BLR   Bangalore (Kempegowda)              PNQ   Pune                                08:30  09:15  0h 45m
6E6744   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           08:30  11:42  3h 12m
AI9689   BLR   Bangalore (Kempegowda)              CNN   Kannur                              08:30  10:09  1h 39m
SG8040   BLR   Bangalore (Kempegowda)              IMF   Imphal                              09:15  12:52  3h 37m
6E3639   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  09:45  13:16  3h 31m
G84892   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     09:45  10:36  0h 51m
SG4744   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          10:00  13:41  3h 41m
6E2382   BLR   Bangalore (Kempegowda)              IMF   Imphal                              10:15  12:13  1h 58m
6E7020   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              10:30  11:40  1h 10m
AI9333   BLR   Bangalore (Kempegowda)              STV   Surat                               10:30  13:12  2h 42m
G86993   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              11:00  12:58  1h 58m
AI9087   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          11:30  12:22  0h 52m
6E487    BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          12:00  13:55  1h 55m
UK7002   BLR   Bangalore (Kempegowda)              PNQ   Pune                                14:00  15:07  1h 7m
6E3393   BLR   Bangalore (Kempegowda)              CNN   Kannur                              14:45  18:15  3h 30m
AI639    BLR   Bangalore (Kempegowda)              CCJ   Calicut                             14:45  18:06  3h 21m
6E2827   BLR   Bangalore (Kempegowda)              MAA   Chennai                             16:00  17:49  1h 49m
6E1171   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           17:15  18:23  1h 8m
AI1142   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             17:15  19:29  2h 14m
6E8047   BLR   Bangalore (Kempegowda)              MAA   Chennai                             17:45  19:50  2h 5m
6E2872   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          18:15  20:37  2h 22m
UK292    BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          18:30  20:58  2h 28m
6E2538   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             18:45  21:07  2h 22m
AI9094   BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  19:15  22:34  3h 19m
6E8748   BLR   Bangalore (Kempegowda)              STV   Surat                               19:30  21:52  2h 22m
SG4556   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     19:30  22:26  2h 56m
6E5267   BLR   Bangalore (Kempegowda)              STV   Surat                               19:45  22:07  2h 22m
UK7394   BLR   Bangalore (Kempegowda)              IXM   Madurai                             20:00  21:23  1h 23m
AI6649   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       20:15  21:08  0h 53m
6E6796   BLR   Bangalore (Kempegowda)              STV   Surat                               20:45  00:16  3h 31m
SG355    BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       21:00  23:39  2h 39m
6E7981   BLR   Bangalore (Kempegowda)              PNQ   Pune                                21:15  22:09  0h 54m
6E5827   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           21:45  23:47  2h 2m
6E2142   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              22:00  01:55  3h 55m
UK4238   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          22:15  00:33  2h 18m
6E7235   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          22:30  02:15  3h 45m
UK3938   BLR   Bangalore (Kempegowda)              MAA   Chennai                             23:00  00:53  1h 53m
SG6253   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   14:15  16:46  2h 31m
G84853   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   19:45  22:12  2h 27m
AI5216   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    09:15  11:55  2h 40m
AI808    BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    13:00  15:30  2h 30m
AI124    BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    19:00  20:05  1h 5m
AI747    BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    22:45  01:30  2h 45m
6E9509   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          06:00  08:39  2h 39m
6E286    BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          13:30  16:34  3h 4m
6E705    BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          19:30  20:21  0h 51m
6E5363   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          19:45  21:29  1h 44m
AI7146   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        12:15  14:30  2h 15m
6E5196   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        12:30  15:24  2h 54m
AI4869   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        14:45  17:32  2h 47m
SG3949   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        16:30  18:17  1h 47m
AI593    BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        18:00  20:44  2h 44m
AI1979   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        22:15  23:48  1h 33m
6E7667   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        22:30  01:23  2h 53m
UK9022   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   06:00  08:20  2h 20m
SG7259   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   06:30  08:09  1h 39m
6E6158   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   10:15  11:49  1h 34m
AI6216   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   11:30  13:26  1h 56m
6E1197   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   13:30  15:06  1h 36m
6E2367   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   17:30  19:28  1h 58m
6E3978   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      12:45  14:20  1h 35m
SG8136   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      23:00  00:34  1h 34m
UK6519   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               09:15  11:32  2h 17m
6E8173   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               11:15  13:00  1h 45m
SG2928   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               11:15  14:12  2h 57m
SG6212   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               12:45  14:17  1h 32m
G82918   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               14:30  16:37  2h 7m
G81267   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   09:15  12:29  3h 14m
6E7050   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   10:15  11:11  0h 56m
UK8272   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   15:00  17:51  2h 51m
UK9286   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   21:30  22:23  0h 53m
AI8131   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       08:00  11:25  3h 25m
SG6770   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       13:00  16:01  3h 1m
AI1657   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       13:30  16:12  2h 42m
UK9040   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       17:15  20:03  2h 48m
SG8583   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            09:15  11:33  2h 18m
SG2942   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            15:30  17:49  2h 19m
6E4814   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            17:15  18:55  1h 40m
UK9412   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            17:45  19:25  1h 40m
UK6425   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            18:30  20:37  2h 7m
6E7537   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            20:30  23:23  2h 53m
AI2257   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            21:30  23:25  1h 55m
6E6194   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     06:15  08:01  1h 46m
6E3641   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     06:30  08:49  2h 19m
UK1892   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     11:45  14:36  2h 51m
6E8036   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     12:45  15:04  2h 19m
UK5967   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 07:15  08:13  0h 58m
AI4284   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 07:30  09:55  2h 25m
AI3655   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 08:30  11:37  3h 7m
AI9377   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 13:00  16:23  3h 23m
6E9508   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    08:15  11:33  3h 18m
AI1296   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    12:15  15:15  3h 0m
G84569   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    21:00  23:04  2h 4m
G82845   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    22:45  00:36  1h 51m
SG2837   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     06:45  08:38  1h 53m
SG9922   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     07:15  10:09  2h 54m
AI5452   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     11:00  14:11  3h 11m
AI1155   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     22:30  01:35  3h 5m
6E7916   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         05:00  08:14  3h 14m
6E3205   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         07:15  10:36  3h 21m
AI8449   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         14:15  16:57  2h 42m
UK6405   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           07:45  11:38  3h 53m
UK8791   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           11:15  12:22  1h 7m
AI3760   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           20:15  21:50  1h 35m
SG4629   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      12:00  14:18  2h 18m
AI1452   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      18:30  21:00  2h 30m
UK8317   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      19:45  22:58  3h 13m
6E983    BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      21:15  23:54  2h 39m
6E4867   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              05:00  07:11  2h 11m
AI7374   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          05:00  07:10  2h 10m
UK1717   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              05:30  08:04  2h 34m
6E8540   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  05:45  09:40  3h 55m
SG6944   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             05:45  08:12  2h 27m
AI7471   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     08:30  11:50  3h 20m
SG7002   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                08:30  10:15  1h 45m
AI2505   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                08:45  10:49  2h 4m
AI3060   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              08:45  09:37  0h 52m
6E2852   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          09:30  12:50  3h 20m
G82246   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             09:30  11:02  1h 32m
G82373   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  09:30  10:54  1h 24m
6E5069   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               10:30  12:55  2h 25m
G87571   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     10:45  11:35  0h 50m
6E9515   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             11:00  13:03  2h 3m
6E1002   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             11:45  14:18  2h 33m
AI8632   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             12:00  14:04  2h 4m
G86885   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             12:15  15:41  3h 26m
6E3703   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              12:45  13:44  0h 59m
6E3517   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             13:30  15:38  2h 8m
G88956   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                13:30  15:23  1h 53m
6E212    CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           13:45  17:22  3h 37m
AI6355   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          16:00  17:18  1h 18m
AI7515   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       16:00  16:51  0h 51m
6E7366   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             16:30  19:40  3h 10m
6E2350   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              16:45  18:22  1h 37m
6E7502   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             16:45  18:46  2h 1m
AI9381   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       16:45  19:26  2h 41m
6E1148   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              17:00  19:49  2h 49m
6E3106   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             17:00  20:33  3h 33m
UK5512   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          17:00  18:07  1h 7m
6E7631   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             17:30  21:22  3h 52m
6E2897   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               17:45  21:02  3h 17m
6E8562   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          17:45  19:48  2h 3m
AI5504   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     18:15  19:34  1h 19m
AI2388   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                18:45  22:09  3h 24m
6E5057   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           19:45  22:13  2h 28m
G84500   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              20:30  23:18  2h 48m
6E6171   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             21:00  23:29  2h 29m
AI4707   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       22:00  00:35  2h 35m
6E6301   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              22:15  23:23  1h 8m
G84995   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          22:15  23:50  1h 35m
AI6807   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           23:00  00:20  1h 20m
6E4407   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   06:15  09:23  3h 8m
SG6997   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   10:00  11:19  1h 19m
G81497   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   12:30  15:36  3h 6m
UK3422   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   17:15  18:43  1h 28m
G8727    CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    05:15  07:17  2h 2m
UK1205   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    19:45  22:40  2h 55m
6E1427   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    23:00  00:57  1h 57m
6E503    CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          11:00  14:09  3h 9m
AI2860   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          13:45  14:55  1h 10m
G81630   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          20:00  20:49  0h 49m
G89758   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              11:45  14:32  2h 47m
6E5845   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              12:00  13:36  1h 36m
6E2598   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              18:00  20:44  2h 44m
AI7680   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              21:45  23:51  2h 6m
UK7584   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              23:00  01:58  2h 58m
UK5892   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        07:30  10:29  2h 59m
6E1239   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        09:15  11:17  2h 2m
G83780   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        11:30  13:33  2h 3m
6E9399   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        16:30  18:54  2h 24m
6E5003   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        23:00  01:10  2h 10m
SG4882   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      06:45  09:00  2h 15m
SG6515   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      08:45  11:32  2h 47m
SG7239   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      16:15  18:21  2h 6m
6E4568   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               06:00  08:34  2h 34m
AI1578   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               08:30  11:26  2h 56m
G88263   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               12:30  14:41  2h 11m
AI1954   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               19:45  22:15  2h 30m
AI9110   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               19:45  21:50  2h 5m
6E4880   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               22:15  01:04  2h 49m
UK7780   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   21:00  23:31  2h 31m
AI4124   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   23:00  01:11  2h 11m
AI4804   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       06:00  08:53  2h 53m
6E6988   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       07:45  09:43  1h 58m
AI3475   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            08:15  10:18  2h 3m
AI1907   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            08:30  10:27  1h 57m
6E8820   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            09:45  11:37  1h 52m
6E8156   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            13:15  16:10  2h 55m
SG8593   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            17:45  19:38  1h 53m
6E9375   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     06:15  08:23  2h 8m
UK9066   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     19:00  19:50  0h 50m
SG3289   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 14:45  17:58  3h 13m
AI9949   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 17:45  20:52  3h 7m
UK4180   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 21:00  23:14  2h 14m
SG9068   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    17:00  18:23  1h 23m
6E851    CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    17:30  19:53  2h 23m
UK7139   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    20:00  22:29  2h 29m
AI8197   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     07:00  10:42  3h 42m
UK6279   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     18:00  21:14  3h 14m
G83686   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         06:30  10:16  3h 46m
G8428    CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         12:15  13:15  1h 0m
G89246   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           05:15  07:54  2h 39m
UK2826   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           05:30  07:31  2h 1m
AI5850   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           12:30  13:31  1h 1m
AI3006   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      06:15  08:45  2h 30m
6E2744   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      08:00  10:23  2h 23m
AI5641   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      12:00  14:10  2h 10m
AI782    CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      18:45  20:42  1h 57m
6E2103   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              05:15  07:19  2h 4m
UK9609   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     05:30  08:11  2h 41m
AI5227   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  06:00  09:17  3h 17m
SG7365   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     06:00  09:23  3h 23m
AI2546   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             07:00  10:25  3h 25m
G86343   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              07:00  10:25  3h 25m
UK7687   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          07:45  09:36  1h 51m
G87198   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             08:15  09:38  1h 23m
AI9004   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              09:30  12:01  2h 31m
UK9624   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               10:15  11:56  1h 41m
6E5502   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              11:00  13:32  2h 32m
