Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
UK3963   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      19:45  21:38  1h 53m
6E3033   DEL   Delhi (Indira Gandhi)               VNS   Varanasi (Lal Bahadur Shastri)      21:00  00:44  3h 44m
6E7286   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              05:15  08:57  3h 42m
6E3935   BLR   Bangalore (Kempegowda)              CNN   Kannur                              06:30  08:05  1h 35m
AI5233   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          07:00  10:01  3h 1m
SG9300   BLR   Bangalore (Kempegowda)              JAI   Jaipur                              07:00  09:58  2h 58m
6E3878   BLR   Bangalore (Kempegowda)              IMF   Imphal                              08:00  08:45  0h 45m
UK8876   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     08:00  11:03  3h 3m
AI6981   BLR   Bangalore (Kempegowda)              PNQ   Pune                                08:30  11:58  3h 28m
UK288    BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  08:30  09:25  0h 55m
UK4480   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             08:45  11:44  2h 59m
SG6583   BLR   Bangalore (Kempegowda)              STV   Surat                               09:45  11:06  1h 21m
6E2111   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     10:30  13:06  2h 36m
6E5621   BLR   Bangalore (Kempegowda)              IXM   Madurai                             11:30  13:27  1h 57m
AI8075   BLR   Bangalore (Kempegowda)              IXM   Madurai                             12:15  13:33  1h 18m
SG2296   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          12:45  14:05  1h 20m
6E3746   BLR   Bangalore (Kempegowda)              IMF   Imphal                              13:00  14:51  1h 51m
AI4283   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           13:00  15:53  2h 53m
6E3579   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          13:15  16:36  3h 21m
G81308   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          14:00  15:29  1h 29m
6E204    BLR   Bangalore (Kempegowda)              TRV   Thiruvananthapuram                  14:15  15:55  1h 40m
6E892    BLR   Bangalore (Kempegowda)              IMF   Imphal                              14:45  18:06  3h 21m
6E2435   BLR   Bangalore (Kempegowda)              IMF   Imphal                              15:15  17:02  1h 47m
6E8845   BLR   Bangalore (Kempegowda)              CJB   Coimbatore                          15:30  18:20  2h 50m
6E4549   BLR   Bangalore (Kempegowda)              MAA   Chennai                             16:45  18:50  2h 5m
UK1054   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     17:00  18:51  1h 51m
6E389    BLR   Bangalore (Kempegowda)              CNN   Kannur                              18:00  18:49  0h 49m
6E4185   BLR   Bangalore (Kempegowda)              IXM   Madurai                             18:15  21:53  3h 38m
6E5707   BLR   Bangalore (Kempegowda)              MAA   Chennai                             19:15  21:55  2h 40m
AI9597   BLR   Bangalore (Kempegowda)              CCJ   Calicut                             19:15  21:16  2h 1m
SG3173   BLR   Bangalore (Kempegowda)              TRZ   Tiruchirappalli                     20:00  22:36  2h 36m
6E4623   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       20:15  22:18  2h 3m
AI3260   BLR   Bangalore (Kempegowda)              MAA   Chennai                             20:15  22:17  2h 2m
G85961   BLR   Bangalore (Kempegowda)              VTZ   Visakhapatnam                       20:30  21:30  1h 0m
AI9671   BLR   Bangalore (Kempegowda)              IXE   Mangalore                           20:45  00:16  3h 31m
G87283   BLR   Bangalore (Kempegowda)              PNQ   Pune                                21:00  00:27  3h 27m
SG5150   BLR   Bangalore (Kempegowda)              STV   Surat                               21:00  23:44  2h 44m
AI5286   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          21:15  22:45  1h 30m
AI7245   BLR   Bangalore (Kempegowda)              MAA   Chennai                             21:30  00:24  2h 54m
UK4545   BLR   Bangalore (Kempegowda)              IXC   Chandigarh                          21:30  00:19  2h 49m
AI228    BLR   Bangalore (Kempegowda)              MAA   Chennai                             22:15  00:16  2h 1m
6E7701   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   07:30  11:23  3h 53m
6E9301   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   12:15  14:27  2h 12m
AI4241   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   17:15  18:36  1h 21m
6E2530   BLR   Bangalore (Kempegowda)              AMD   Ahmedabad (Sardar Vallabhbhai Pat   17:30  21:21  3h 51m
6E816    BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    06:30  07:40  1h 10m
SG8937   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    07:30  09:41  2h 11m
6E5107   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    19:15  22:13  2h 58m
6E4586   BLR   Bangalore (Kempegowda)              ATQ   Amritsar (Sri Guru Ram Dass Jee)    20:45  21:58  1h 13m
G83010   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          09:00  11:04  2h 4m
AI8922   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          10:00  11:00  1h 0m
AI9462   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          20:45  21:31  0h 46m
SG6647   BLR   Bangalore (Kempegowda)              BBI   Bhubaneswar (Biju Patnaik)          22:00  00:34  2h 34m
G8427    BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        06:00  07:33  1h 33m
6E971    BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        13:00  15:45  2h 45m
6E6251   BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        15:45  18:31  2h 46m
UK249    BLR   Bangalore (Kempegowda)              BOM   Mumbai (Chhatrapati Shivaji)        18:45  20:42  1h 57m
6E4567   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   06:15  08:04  1h 49m
AI3725   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   06:15  08:47  2h 32m
UK8445   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   07:45  09:38  1h 53m
SG4127   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   09:15  11:52  2h 37m
SG5799   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   11:15  13:41  2h 26m
AI6052   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   21:30  23:05  1h 35m
AI6748   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   22:15  01:14  2h 59m
AI3924   BLR   Bangalore (Kempegowda)              CCU   Kolkata (Netaji Subhas Chandra Bo   22:45  00:32  1h 47m
6E6240   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      11:15  13:54  2h 39m
G83605   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      13:45  14:32  0h 47m
SG593    BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      17:45  20:57  3h 12m
6E6457   BLR   Bangalore (Kempegowda)              COK   Kochi (Cochin)                      22:45  02:41  3h 56m
6E4416   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               05:00  06:49  1h 49m
SG9681   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               05:45  07:56  2h 11m
AI865    BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               07:00  08:50  1h 50m
AI2961   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               07:15  08:55  1h 40m
SG1727   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               17:45  20:31  2h 46m
G87013   BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               20:15  22:01  1h 46m
SG340    BLR   Bangalore (Kempegowda)              DEL   Delhi (Indira Gandhi)               21:45  00:11  2h 26m
AI5894   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   05:00  07:32  2h 32m
G86613   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   08:00  11:13  3h 13m
SG2287   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   08:00  10:12  2h 12m
UK5846   BLR   Bangalore (Kempegowda)              GAU   Guwahati (Lokpriya Gopinath Bordo   09:30  11:44  2h 14m
AI4450   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       07:15  08:23  1h 8m
G82444   BLR   Bangalore (Kempegowda)              GOI   Goa (Dabolim)                       10:15  11:03  0h 48m
6E1417   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            07:30  09:43  2h 13m
6E4511   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            13:00  14:35  1h 35m
6E8997   BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            19:30  22:21  2h 51m
UK482    BLR   Bangalore (Kempegowda)              HYD   Hyderabad (Rajiv Gandhi)            22:45  00:29  1h 44m
6E4645   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     06:15  07:56  1h 41m
6E8317   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     10:30  14:18  3h 48m
AI8689   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     12:15  15:26  3h 11m
UK4575   BLR   Bangalore (Kempegowda)              IDR   Indore (Devi Ahilya Bai Holkar)     14:30  18:04  3h 34m
SG1937   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 06:00  08:12  2h 12m
6E3679   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 10:45  11:46  1h 1m
AI9456   BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 15:30  16:32  1h 2m
AI478    BLR   Bangalore (Kempegowda)              IXB   Siliguri (Bagdogra)                 15:45  17:21  1h 36m
AI8004   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    08:30  11:07  2h 37m
AI9795   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    15:00  17:39  2h 39m
G87856   BLR   Bangalore (Kempegowda)              LKO   Lucknow (Chaudhary Charan Singh)    21:30  00:15  2h 45m
AI5411   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     16:30  18:25  1h 55m
6E3819   BLR   Bangalore (Kempegowda)              NAG   Nagpur (Dr. Babasaheb Ambedkar)     20:45  23:51  3h 6m
6E2173   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         12:45  14:26  1h 41m
AI6296   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         13:45  16:01  2h 16m
G84481   BLR   Bangalore (Kempegowda)              PAT   Patna (Jay Prakash Narayan)         22:30  02:27  3h 57m
SG4009   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           14:30  16:13  1h 43m
6E8382   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           15:45  19:18  3h 33m
UK6634   BLR   Bangalore (Kempegowda)              SXR   Srinagar (Sheikhul Aalam)           15:45  16:36  0h 51m
AI9230   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      15:45  16:41  0h 56m
6E9335   BLR   Bangalore (Kempegowda)              VNS   Varanasi (Lal Bahadur Shastri)      20:30  22:40  2h 10m
SG7315   CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          05:00  06:08  1h 8m
UK5663   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               05:30  09:30  4h 0m
UK7044   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              05:30  09:08  3h 38m
6E413    CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               06:45  10:23  3h 38m
AI8539   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       07:00  08:29  1h 29m
SG614    CCU   Kolkata (Netaji Subhas Chandra Bo   CJB   Coimbatore                          07:00  08:20  1h 20m
SG738    CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             07:15  10:05  2h 50m
6E9482   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     07:30  10:44  3h 14m
6E5974   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             08:00  10:49  2h 49m
6E8722   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              08:15  11:13  2h 58m
SG1686   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             08:45  10:39  1h 54m
6E2321   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       09:00  12:06  3h 6m
6E8242   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              09:45  12:40  2h 55m
G82297   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              09:45  12:19  2h 34m
UK5204   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                09:45  13:45  4h 0m
6E4177   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             10:15  11:13  0h 58m
UK7098   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          10:15  12:07  1h 52m
SG7761   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             11:00  12:32  1h 32m
AI8081   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             12:15  14:19  2h 4m
6E3823   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               12:30  13:39  1h 9m
G86394   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              12:45  15:55  3h 10m
6E9718   CCU   Kolkata (Netaji Subhas Chandra Bo   STV   Surat                               13:45  16:12  2h 27m
AI8362   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              14:00  16:19  2h 19m
6E7084   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              14:45  18:42  3h 57m
6E7182   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             15:00  17:56  2h 56m
SG3112   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           15:00  18:12  3h 12m
AI9406   CCU   Kolkata (Netaji Subhas Chandra Bo   PNQ   Pune                                15:30  19:25  3h 55m
SG8611   CCU   Kolkata (Netaji Subhas Chandra Bo   IXE   Mangalore                           15:30  17:40  2h 10m
AI7205   CCU   Kolkata (Netaji Subhas Chandra Bo   JAI   Jaipur                              17:00  17:54  0h 54m
UK3360   CCU   Kolkata (Netaji Subhas Chandra Bo   MAA   Chennai                             17:00  18:52  1h 52m
SG1423   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       17:45  21:34  3h 49m
UK3705   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     18:00  21:20  3h 20m
AI8454   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  18:15  21:39  3h 24m
6E4043   CCU   Kolkata (Netaji Subhas Chandra Bo   TRV   Thiruvananthapuram                  18:30  19:54  1h 24m
AI3105   CCU   Kolkata (Netaji Subhas Chandra Bo   CCJ   Calicut                             18:30  19:50  1h 20m
6E2696   CCU   Kolkata (Netaji Subhas Chandra Bo   VTZ   Visakhapatnam                       19:00  21:15  2h 15m
SG8592   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              19:00  21:43  2h 43m
6E5773   CCU   Kolkata (Netaji Subhas Chandra Bo   TRZ   Tiruchirappalli                     19:45  22:06  2h 21m
SG1423   CCU   Kolkata (Netaji Subhas Chandra Bo   CNN   Kannur                              20:00  21:49  1h 49m
UK2942   CCU   Kolkata (Netaji Subhas Chandra Bo   IMF   Imphal                              20:30  21:56  1h 26m
6E7676   CCU   Kolkata (Netaji Subhas Chandra Bo   IXM   Madurai                             20:45  22:56  2h 11m
AI4785   CCU   Kolkata (Netaji Subhas Chandra Bo   IXC   Chandigarh                          21:30  23:19  1h 49m
6E6352   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   15:45  18:00  2h 15m
UK7069   CCU   Kolkata (Netaji Subhas Chandra Bo   AMD   Ahmedabad (Sardar Vallabhbhai Pat   19:30  22:19  2h 49m
6E3796   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    10:45  13:28  2h 43m
6E8137   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    11:15  13:55  2h 40m
6E560    CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    13:30  14:16  0h 46m
SG9636   CCU   Kolkata (Netaji Subhas Chandra Bo   ATQ   Amritsar (Sri Guru Ram Dass Jee)    21:15  22:36  1h 21m
SG8351   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          08:45  12:39  3h 54m
AI9663   CCU   Kolkata (Netaji Subhas Chandra Bo   BBI   Bhubaneswar (Biju Patnaik)          19:30  23:25  3h 55m
UK6068   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              08:30  11:29  2h 59m
6E9535   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              16:45  19:42  2h 57m
AI6445   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              18:45  21:09  2h 24m
G83951   CCU   Kolkata (Netaji Subhas Chandra Bo   BLR   Bangalore (Kempegowda)              19:15  22:12  2h 57m
6E6398   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        05:00  06:41  1h 41m
UK3252   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        05:15  08:14  2h 59m
6E9336   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        07:30  09:28  1h 58m
UK3660   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        09:15  11:39  2h 24m
SG2240   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        11:00  13:43  2h 43m
AI6408   CCU   Kolkata (Netaji Subhas Chandra Bo   BOM   Mumbai (Chhatrapati Shivaji)        18:30  20:06  1h 36m
UK9041   CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      11:00  12:14  1h 14m
UK399    CCU   Kolkata (Netaji Subhas Chandra Bo   COK   Kochi (Cochin)                      22:15  00:23  2h 8m
UK3654   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               13:15  16:13  2h 58m
AI6072   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               18:15  20:00  1h 45m
AI1997   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               19:15  21:46  2h 31m
AI1694   CCU   Kolkata (Netaji Subhas Chandra Bo   DEL   Delhi (Indira Gandhi)               22:45  01:28  2h 43m
AI7438   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   05:00  06:35  1h 35m
G87031   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   09:30  12:54  3h 24m
6E2755   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   13:30  14:40  1h 10m
AI9964   CCU   Kolkata (Netaji Subhas Chandra Bo   GAU   Guwahati (Lokpriya Gopinath Bordo   16:45  18:16  1h 31m
6E5795   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       09:30  12:07  2h 37m
SG5315   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       09:30  12:19  2h 49m
6E1367   CCU   Kolkata (Netaji Subhas Chandra Bo   GOI   Goa (Dabolim)                       13:45  17:37  3h 52m
G83893   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            07:45  09:18  1h 33m
6E9908   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            08:30  11:15  2h 45m
AI2249   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            09:00  10:56  1h 56m
SG8804   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            12:15  14:16  2h 1m
AI4305   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            14:45  17:03  2h 18m
SG2670   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            16:15  18:11  1h 56m
6E2924   CCU   Kolkata (Netaji Subhas Chandra Bo   HYD   Hyderabad (Rajiv Gandhi)            22:00  00:51  2h 51m
6E3790   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     09:30  10:59  1h 29m
AI5179   CCU   Kolkata (Netaji Subhas Chandra Bo   IDR   Indore (Devi Ahilya Bai Holkar)     11:00  12:15  1h 15m
SG1459   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 05:15  07:50  2h 35m
6E3804   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 08:30  09:48  1h 18m
6E852    CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 12:15  14:06  1h 51m
UK4172   CCU   Kolkata (Netaji Subhas Chandra Bo   IXB   Siliguri (Bagdogra)                 16:00  19:12  3h 12m
SG5648   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    09:30  10:59  1h 29m
UK378    CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    10:15  14:04  3h 49m
G83648   CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    19:00  20:22  1h 22m
AI139    CCU   Kolkata (Netaji Subhas Chandra Bo   LKO   Lucknow (Chaudhary Charan Singh)    19:30  23:06  3h 36m
UK6648   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     05:45  06:57  1h 12m
SG9738   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     06:00  09:53  3h 53m
6E4467   CCU   Kolkata (Netaji Subhas Chandra Bo   NAG   Nagpur (Dr. Babasaheb Ambedkar)     21:30  22:18  0h 48m
UK205    CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         16:30  18:03  1h 33m
G82921   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         18:30  21:21  2h 51m
AI2683   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         19:15  22:35  3h 20m
UK4918   CCU   Kolkata (Netaji Subhas Chandra Bo   PAT   Patna (Jay Prakash Narayan)         21:15  00:30  3h 15m
AI5625   CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           14:30  17:49  3h 19m
6E734    CCU   Kolkata (Netaji Subhas Chandra Bo   SXR   Srinagar (Sheikhul Aalam)           15:30  17:28  1h 58m
6E9905   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      08:15  09:10  0h 55m
6E4083   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      11:30  14:36  3h 6m
UK1665   CCU   Kolkata (Netaji Subhas Chandra Bo   VNS   Varanasi (Lal Bahadur Shastri)      13:00  14:52  1h 52m
6E9996   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              05:15  07:33  2h 18m
SG7022   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             05:15  08:00  2h 45m
AI6525   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       07:30  10:07  2h 37m
UK2584   HYD   Hyderabad (Rajiv Gandhi)            IXC   Chandigarh                          08:30  10:50  2h 20m
6E3470   HYD   Hyderabad (Rajiv Gandhi)            JAI   Jaipur                              09:15  12:58  3h 43m
6E8608   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  09:30  12:10  2h 40m
UK7696   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          10:15  12:19  2h 4m
6E5734   HYD   Hyderabad (Rajiv Gandhi)            IXM   Madurai                             10:30  13:13  2h 43m
AI719    HYD   Hyderabad (Rajiv Gandhi)            IXE   Mangalore                           10:30  13:03  2h 33m
AI8455   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              10:45  12:04  1h 19m
UK4012   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          10:45  14:10  3h 25m
SG8546   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              11:30  14:55  3h 25m
SG3274   HYD   Hyderabad (Rajiv Gandhi)            IXC   Chandigarh                          12:00  13:51  1h 51m
6E8468   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             12:30  14:22  1h 52m
6E2063   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  13:00  15:40  2h 40m
6E5215   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             13:00  13:59  0h 59m
6E5414   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             13:00  15:24  2h 24m
SG3446   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              13:30  17:17  3h 47m
AI3605   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          14:15  17:28  3h 13m
SG2972   HYD   Hyderabad (Rajiv Gandhi)            TRV   Thiruvananthapuram                  14:30  17:41  3h 11m
6E9172   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     15:45  18:03  2h 18m
AI2410   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             15:45  19:21  3h 36m
AI9941   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             16:45  19:15  2h 30m
G88851   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     16:45  19:03  2h 18m
AI9474   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          18:15  19:20  1h 5m
AI8023   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                18:30  19:31  1h 1m
AI8693   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                18:45  22:16  3h 31m
AI5347   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               19:00  21:28  2h 28m
SG6156   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               19:00  20:02  1h 2m
